year,team_name,team_iso,country_iso3,confederation,host,elo_pre_tournament,market_value_eur,log_market_value,avg_age,avg_caps,caps_coverage,pct_top5_leagues,pct_playing_abroad,club_cohesion,n_clubs,squad_size,federation_founded,federation_age,titles_before,finals_before,participations_before,qual_rate_last5,qual_rate_last10,final_performance,team_code
1994,Bulgaria,BGR,BGR,UEFA,0,1740.9220068954164,,,28.286727646070563,23.272727272727273,1.0,0.4090909090909091,0.5909090909090908,0.3181818181818182,13.0,22.0,1923,71,0,0,5,0.4,0.5,third-place match,BGR
1994,Cameroon,CMR,CMR,CAF,0,1741.699634423874,,,27.53344533632008,4.7894736842105265,0.8636363636363636,0.2727272727272727,0.5,0.22727272727272727,15.0,22.0,1959,35,0,0,2,0.4,0.2,group stage,CMR
1994,Colombia,COL,COL,CONMEBOL,0,1900.8474804906912,,,27.390579304337006,20.15,0.9090909090909091,0.09090909090909091,0.18181818181818177,0.2727272727272727,9.0,22.0,1924,70,0,0,2,0.2,0.2,group stage,COL
1994,Germany,DEU,DEU,UEFA,0,1962.64145179045,,,29.003297865720864,38.31818181818182,1.0,1.0,0.2727272727272727,0.13636363636363635,15.0,22.0,1900,94,3,6,12,1.0,1.0,quarter-finals,DEU
1994,Greece,GRC,GRC,UEFA,0,1657.8856474498623,,,28.96285234272914,30.181818181818183,1.0,0.0,0.0,0.2727272727272727,7.0,22.0,1926,68,0,0,0,0.0,0.0,group stage,GRC
1994,Italy,ITA,ITA,UEFA,0,1933.870858785546,,,27.944869640968204,17.681818181818183,1.0,1.0,0.0,0.3181818181818182,7.0,22.0,1898,96,3,4,12,1.0,0.9,final,ITA
1994,Mexico,MEX,MEX,CONCACAF,0,1836.997304726216,,,28.241802003608985,29.136363636363637,1.0,0.09090909090909091,0.09090909090909094,0.13636363636363635,14.0,22.0,1922,72,0,0,9,0.4,0.7,round of 16,MEX
1994,Morocco,MAR,MAR,CAF,0,1729.637726840235,,,26.650115114180824,1.85,0.9090909090909091,0.3181818181818182,0.40909090909090906,0.18181818181818182,16.0,22.0,1955,39,0,0,2,0.2,0.2,group stage,MAR
1994,Netherlands,NLD,NLD,UEFA,0,1943.7481961103451,,,27.38062348329289,22.136363636363637,1.0,0.22727272727272727,0.36363636363636365,0.3181818181818182,10.0,22.0,1889,105,0,2,5,0.6,0.3,quarter-finals,NLD
1994,Nigeria,NGA,NGA,CAF,0,1815.043006890675,,,26.05027689627279,17.681818181818183,1.0,0.36363636363636365,1.0,0.09090909090909091,21.0,22.0,1945,49,0,0,0,0.0,0.0,round of 16,NGA
1994,Norway,NOR,NOR,UEFA,0,1826.7884378015517,,,26.946549685769398,28.954545454545453,1.0,0.5,0.6818181818181819,0.18181818181818182,17.0,22.0,1902,92,0,0,1,0.0,0.0,group stage,NOR
1994,Republic of Ireland,IRL,IRL,UEFA,0,1803.6384276414128,,,29.099247091033536,31.545454545454547,1.0,0.9090909090909091,1.0,0.18181818181818182,17.0,22.0,1921,73,0,0,1,0.2,0.1,round of 16,IRL
1994,Romania,ROU,ROU,UEFA,0,1827.049821437167,,,25.178271420571217,20.09090909090909,1.0,0.22727272727272727,0.36363636363636365,0.18181818181818182,13.0,22.0,1909,85,0,0,5,0.2,0.2,quarter-finals,ROU
1994,Russia,RUS,RUS,UEFA,0,1825.397125679812,,,26.32231970630328,14.227272727272727,1.0,0.5,0.5454545454545454,0.4090909090909091,11.0,22.0,1912,82,0,0,7,0.6,0.7,group stage,RUS
1994,Saudi Arabia,SAU,SAU,AFC,0,1714.2420184394773,,,24.226619376516705,29.15,0.9090909090909091,0.0,0.0,0.22727272727272727,10.0,22.0,1956,38,0,0,0,0.0,0.0,round of 16,SAU
1994,South Korea,KOR,KOR,AFC,0,1741.237546128874,,,27.062286105407257,11.421052631578947,0.8636363636363636,0.045454545454545456,0.09090909090909094,0.18181818181818182,9.0,22.0,1928,66,0,0,3,0.4,0.3,group stage,KOR
1994,Spain,ESP,ESP,UEFA,0,1839.2988426026504,,,26.67040009955821,15.454545454545455,1.0,1.0,0.0,0.4090909090909091,10.0,22.0,1909,85,0,0,8,0.8,0.6,quarter-finals,ESP
1994,Sweden,SWE,SWE,UEFA,0,1867.98530999592,,,25.734304025885134,29.227272727272727,1.0,0.3181818181818182,0.5454545454545454,0.3181818181818182,15.0,22.0,1904,90,0,1,8,0.6,0.5,third-place match,SWE
1994,Switzerland,CHE,CHE,UEFA,0,1825.8924319702696,,,28.359156244166513,28.454545454545453,1.0,0.18181818181818182,0.18181818181818177,0.2727272727272727,13.0,22.0,1895,99,0,0,6,0.0,0.3,round of 16,CHE
1994,United States,USA,USA,CONCACAF,1,1610.0069608831056,,,26.793230041690002,42.22727272727273,1.0,0.22727272727272727,0.31818181818181823,0.5909090909090909,10.0,22.0,1913,81,0,0,4,0.2,0.1,round of 16,USA
1998,Argentina,ARG,ARG,CONMEBOL,0,1854.2601849843836,,,26.492564246157677,25.954545454545453,1.0,0.6363636363636364,0.6818181818181819,0.18181818181818182,15.0,22.0,1893,105,2,4,11,1.0,0.9,quarter-finals,ARG
1998,Austria,AUT,AUT,UEFA,0,1705.8328032992945,,,29.761682533756456,29.272727272727273,1.0,0.45454545454545453,0.4545454545454546,0.22727272727272727,14.0,22.0,1904,94,0,0,6,0.6,0.4,group stage,AUT
1998,Belgium,BEL,BEL,UEFA,0,1792.8836036323678,,,29.8418268931616,25.818181818181817,1.0,0.18181818181818182,0.2272727272727273,0.2727272727272727,13.0,22.0,1895,103,0,0,9,0.8,0.5,group stage,BEL
1998,Brazil,BRA,BRA,CONMEBOL,0,2090.858647316573,,,27.833115549747994,34.27272727272727,1.0,0.45454545454545453,0.5909090909090908,0.09090909090909091,16.0,22.0,1914,84,4,5,15,1.0,1.0,final,BRA
1998,Bulgaria,BGR,BGR,UEFA,0,1788.9169955240586,,,28.18754277891855,31.59090909090909,1.0,0.22727272727272727,0.4545454545454546,0.18181818181818182,15.0,22.0,1923,75,0,0,6,0.4,0.6,group stage,BGR
1998,Cameroon,CMR,CMR,CAF,0,1683.6384674992692,,,23.696845249206646,5.619047619047619,0.9545454545454546,0.5454545454545454,0.8181818181818181,0.09090909090909091,21.0,22.0,1959,39,0,0,3,0.6,0.3,group stage,CMR
1998,Chile,CHL,CHL,CONMEBOL,0,1776.1105535528714,,,27.104722792607802,26.954545454545453,1.0,0.045454545454545456,0.18181818181818177,0.2727272727272727,10.0,22.0,1895,103,0,0,6,0.2,0.4,round of 16,CHL
1998,Colombia,COL,COL,CONMEBOL,0,1739.4634645080675,,,28.101798270176094,23.863636363636363,1.0,0.13636363636363635,0.5454545454545454,0.13636363636363635,17.0,22.0,1924,74,0,0,3,0.4,0.3,group stage,COL
1998,Croatia,HRV,HRV,UEFA,0,1822.5883435845171,,,28.031360836288968,19.636363636363637,1.0,0.5,0.5454545454545454,0.2727272727272727,16.0,22.0,1912,86,0,0,0,0.0,0.0,third-place match,HRV
1998,Denmark,DNK,DNK,UEFA,0,1835.4618085348816,,,29.35760064712837,26.40909090909091,1.0,0.45454545454545453,0.7272727272727273,0.13636363636363635,18.0,22.0,1889,109,0,0,1,0.2,0.1,quarter-finals,DNK
1998,England,ENG,GBR,UEFA,0,1944.2486740714508,,,28.067824030863047,21.954545454545453,1.0,1.0,0.0,0.18181818181818182,11.0,22.0,1863,135,1,1,9,0.6,0.7,round of 16,ENG
1998,France,FRA,FRA,UEFA,1,1961.43787646855,,,27.32375085557837,22.772727272727273,1.0,1.0,0.5454545454545454,0.13636363636363635,15.0,22.0,1919,79,0,0,9,0.6,0.5,final,FRA
1998,Germany,DEU,DEU,UEFA,0,2016.3799214739408,,,30.22164146599465,45.95,0.9090909090909091,1.0,0.18181818181818177,0.2727272727272727,11.0,22.0,1900,98,3,6,13,1.0,1.0,quarter-finals,DEU
1998,Iran,IRN,IRN,AFC,0,1727.6517424164554,,,27.295127870076534,29.0,1.0,0.13636363636363635,0.13636363636363635,0.3181818181818182,9.0,22.0,1920,78,0,0,1,0.2,0.1,group stage,IRN
1998,Italy,ITA,ITA,UEFA,0,1924.2285007036564,,,27.544147843942504,25.272727272727273,1.0,1.0,0.09090909090909094,0.22727272727272727,10.0,22.0,1898,100,3,5,13,1.0,0.9,quarter-finals,ITA
1998,Jamaica,JAM,JAM,CONCACAF,0,1714.1274659835192,,,26.48883081326613,40.77272727272727,1.0,0.3181818181818182,0.36363636363636365,0.13636363636363635,15.0,22.0,1910,88,0,0,0,0.0,0.0,group stage,JAM
1998,Japan,JPN,JPN,AFC,0,1759.51553648318,,,25.93802501400037,25.954545454545453,1.0,0.0,0.0,0.18181818181818182,10.0,22.0,1921,77,0,0,0,0.0,0.0,group stage,JPN
1998,Mexico,MEX,MEX,CONCACAF,0,1868.9543989780757,,,27.213863480803933,44.18181818181818,1.0,0.0,0.045454545454545414,0.3181818181818182,10.0,22.0,1922,76,0,0,10,0.6,0.7,round of 16,MEX
1998,Morocco,MAR,MAR,CAF,0,1790.0952443270269,,,26.795594549187978,24.40909090909091,1.0,0.4090909090909091,0.7272727272727273,0.13636363636363635,18.0,22.0,1955,43,0,0,3,0.4,0.3,group stage,MAR
1998,Netherlands,NLD,NLD,UEFA,0,1925.295331070822,,,26.953394312737228,25.318181818181817,1.0,0.5454545454545454,0.5454545454545454,0.2727272727272727,12.0,22.0,1889,109,0,2,6,0.6,0.4,third-place match,NLD
1998,Nigeria,NGA,NGA,CAF,0,1740.8738407398523,,,26.493808723788188,22.40909090909091,1.0,0.45454545454545453,1.0,0.09090909090909091,19.0,22.0,1945,53,0,0,1,0.2,0.1,round of 16,NGA
1998,Norway,NOR,NOR,UEFA,0,1897.486294280834,,,28.12208325555348,29.5,1.0,0.6363636363636364,0.7727272727272727,0.18181818181818182,15.0,22.0,1902,96,0,0,2,0.2,0.1,round of 16,NOR
1998,Paraguay,PRY,PRY,CONMEBOL,0,1705.7380902607006,,,26.770953892103787,17.40909090909091,1.0,0.09090909090909091,0.8636363636363636,0.09090909090909091,19.0,22.0,1906,92,0,0,4,0.2,0.2,round of 16,PRY
1998,Romania,ROU,ROU,UEFA,0,1844.614835478504,,,28.450625350009332,35.36363636363637,1.0,0.36363636363636365,0.7272727272727273,0.13636363636363635,17.0,22.0,1909,89,0,0,6,0.4,0.3,round of 16,ROU
1998,Saudi Arabia,SAU,SAU,AFC,0,1718.5996872552407,,,25.5992782029743,56.81818181818182,1.0,0.0,0.0,0.2727272727272727,9.0,22.0,1956,42,0,0,1,0.2,0.1,group stage,SAU
1998,Scotland,SCO,GBR,UEFA,0,1758.714654462107,,,29.779603011635867,23.0,1.0,0.4090909090909091,0.4545454545454546,0.36363636363636365,12.0,22.0,1873,125,0,0,7,0.8,0.6,group stage,SCO
1998,South Africa,ZAF,ZAF,CAF,0,1689.9267995868497,,,26.155164717435945,16.652173913043477,1.0,0.2608695652173913,0.6086956521739131,0.08695652173913043,20.0,23.0,1892,106,0,0,0,0.0,0.0,group stage,ZAF
1998,South Korea,KOR,KOR,AFC,0,1809.578163066482,,,26.15779976354925,36.54545454545455,1.0,0.045454545454545456,0.2272727272727273,0.13636363636363635,14.0,22.0,1928,70,0,0,4,0.6,0.3,group stage,KOR
1998,Spain,ESP,ESP,UEFA,0,1974.6823647516349,,,27.15835977848298,26.636363636363637,1.0,1.0,0.0,0.36363636363636365,8.0,22.0,1909,89,0,0,9,1.0,0.7,group stage,ESP
1998,Tunisia,TUN,TUN,CAF,0,1700.889074647645,,,26.396988364134156,25.863636363636363,1.0,0.18181818181818182,0.18181818181818177,0.36363636363636365,8.0,22.0,1957,41,0,0,1,0.2,0.1,group stage,TUN
1998,United States,USA,USA,CONCACAF,0,1772.778712509169,,,28.813141683778234,52.54545454545455,1.0,0.22727272727272727,0.2727272727272727,0.18181818181818182,14.0,22.0,1913,85,0,0,5,0.4,0.2,group stage,USA
1998,Yugoslavia,YUG,YUG,UEFA,0,1834.3498545735752,,,28.181942629581236,22.318181818181817,1.0,0.7272727272727273,1.0,0.09090909090909091,21.0,22.0,1919,79,0,0,8,0.4,0.5,round of 16,YUG
2002,Argentina,ARG,ARG,CONMEBOL,0,2003.9249751263249,,,28.829806862482517,40.52173913043478,1.0,0.8260869565217391,0.9130434782608696,0.13043478260869565,16.0,23.0,1893,109,2,4,12,1.0,0.9,group stage,ARG
2002,Belgium,BEL,BEL,UEFA,0,1839.52551771813,,,29.447132696485433,23.869565217391305,1.0,0.30434782608695654,0.34782608695652173,0.17391304347826086,13.0,23.0,1895,107,0,0,10,1.0,0.6,round of 16,BEL
2002,Brazil,BRA,BRA,CONMEBOL,0,1884.2034084778247,,,26.697973395232566,28.043478260869566,1.0,0.43478260869565216,0.4347826086956522,0.13043478260869565,18.0,23.0,1914,88,4,6,16,1.0,1.0,final,BRA
2002,Cameroon,CMR,CMR,CAF,0,1884.576853481362,,,25.404517453798768,28.47826086956522,1.0,0.8260869565217391,1.0,0.08695652173913043,22.0,23.0,1959,43,0,0,4,0.8,0.4,group stage,CMR
2002,China,CHN,CHN,AFC,0,1779.2676680763582,,,26.651668005832814,42.17391304347826,1.0,0.08695652173913043,0.13043478260869568,0.13043478260869565,15.0,23.0,1924,78,0,0,0,0.0,0.0,group stage,CHN
2002,Costa Rica,CRI,CRI,CONCACAF,0,1809.786711607368,,,27.48683153289885,39.91304347826087,1.0,0.08695652173913043,0.13043478260869568,0.391304347826087,7.0,23.0,1921,81,0,0,1,0.2,0.1,group stage,CRI
2002,Croatia,HRV,HRV,UEFA,0,1862.9465913697147,,,28.128083802041484,27.565217391304348,1.0,0.6521739130434783,0.8260869565217391,0.13043478260869565,18.0,23.0,1912,90,0,0,1,0.2,0.1,group stage,HRV
2002,Denmark,DNK,DNK,UEFA,0,1871.0623855621357,,,27.96333660685058,24.0,1.0,0.43478260869565216,0.8695652173913043,0.13043478260869565,19.0,23.0,1889,113,0,0,2,0.4,0.2,round of 16,DNK
2002,Ecuador,ECU,ECU,CONMEBOL,0,1741.2218609849574,,,27.876677677588308,34.26086956521739,1.0,0.043478260869565216,0.13043478260869568,0.2608695652173913,9.0,23.0,1925,77,0,0,0,0.0,0.0,group stage,ECU
2002,England,ENG,GBR,UEFA,0,1909.463485637065,,,27.16424128798024,23.91304347826087,1.0,1.0,0.04347826086956519,0.17391304347826086,11.0,23.0,1863,139,1,1,10,0.8,0.7,quarter-finals,ENG
2002,France,FRA,FRA,UEFA,0,2098.0423798119136,,,28.839805969705086,38.30434782608695,1.0,1.0,0.782608695652174,0.13043478260869565,14.0,23.0,1919,83,1,1,10,0.6,0.5,group stage,FRA
2002,Germany,DEU,DEU,UEFA,0,1855.9049955168032,,,28.146891646579178,23.91304347826087,1.0,1.0,0.13043478260869568,0.21739130434782608,10.0,23.0,1900,102,3,6,14,1.0,1.0,final,DEU
2002,Italy,ITA,ITA,UEFA,0,1986.9977077187625,,,28.15308157009791,27.130434782608695,1.0,1.0,0.04347826086956519,0.21739130434782608,9.0,23.0,1898,104,3,5,14,1.0,1.0,round of 16,ITA
2002,Japan,JPN,JPN,AFC,1,1868.9433695801083,,,25.79650626432164,21.17391304347826,1.0,0.13043478260869565,0.17391304347826086,0.2608695652173913,12.0,23.0,1921,81,0,0,1,0.2,0.1,round of 16,JPN
2002,Mexico,MEX,MEX,CONCACAF,0,1871.9855360387076,,,28.988007023182455,39.73913043478261,1.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,15.0,23.0,1922,80,0,0,11,0.6,0.7,round of 16,MEX
2002,Nigeria,NGA,NGA,CAF,0,1837.242990803158,,,23.917031217450823,17.347826086956523,1.0,0.34782608695652173,0.8695652173913043,0.08695652173913043,21.0,23.0,1945,57,0,0,2,0.4,0.2,group stage,NGA
2002,Paraguay,PRY,PRY,CONMEBOL,0,1727.9672013874767,,,28.198672737553192,34.21739130434783,1.0,0.13043478260869565,0.6086956521739131,0.21739130434782608,14.0,23.0,1906,96,0,0,5,0.4,0.2,round of 16,PRY
2002,Poland,POL,POL,UEFA,0,1722.0510035559462,,,28.778144808499242,25.82608695652174,1.0,0.43478260869565216,0.6521739130434783,0.13043478260869565,18.0,23.0,1919,83,0,0,5,0.4,0.4,group stage,POL
2002,Portugal,PRT,PRT,UEFA,0,1958.6632852471132,,,28.293902330149095,32.78260869565217,1.0,0.34782608695652173,0.34782608695652173,0.30434782608695654,12.0,23.0,1914,88,0,0,2,0.2,0.2,group stage,PRT
2002,Republic of Ireland,IRL,IRL,UEFA,0,1867.3416497197395,,,27.476951462667024,33.47826086956522,1.0,1.0,1.0,0.13043478260869565,15.0,23.0,1921,81,0,0,2,0.4,0.2,round of 16,IRL
2002,Russia,RUS,RUS,UEFA,0,1787.5455402734572,,,27.799541707585632,30.652173913043477,1.0,0.2608695652173913,0.3913043478260869,0.17391304347826086,14.0,23.0,1912,90,0,0,8,0.8,0.7,group stage,RUS
2002,Saudi Arabia,SAU,SAU,AFC,0,1777.246222585936,,,26.29503318156117,48.17391304347826,1.0,0.0,0.0,0.30434782608695654,5.0,23.0,1956,46,0,0,2,0.4,0.2,group stage,SAU
2002,Senegal,SEN,SEN,CAF,0,1791.5157690075025,,,25.23072344731125,17.82608695652174,1.0,0.9130434782608695,0.9565217391304348,0.17391304347826086,14.0,23.0,1960,42,0,0,0,0.0,0.0,quarter-finals,SEN
2002,Slovenia,SVN,SVN,UEFA,0,1731.7855070957996,,,28.569711037704966,31.82608695652174,1.0,0.2608695652173913,0.782608695652174,0.13043478260869565,20.0,23.0,1920,82,0,0,0,0.0,0.0,group stage,SVN
2002,South Africa,ZAF,ZAF,CAF,0,1696.312995874238,,,26.76713388685534,22.652173913043477,1.0,0.2608695652173913,0.6956521739130435,0.08695652173913043,20.0,23.0,1892,110,0,0,1,0.2,0.1,group stage,ZAF
2002,South Korea,KOR,KOR,AFC,1,1772.4172065182493,,,27.130196708627206,42.08695652173913,1.0,0.043478260869565216,0.30434782608695654,0.08695652173913043,16.0,23.0,1928,74,0,0,5,0.8,0.4,third-place match,KOR
2002,Spain,ESP,ESP,UEFA,0,1936.612197345628,,,27.11091271612654,18.043478260869566,1.0,1.0,0.04347826086956519,0.21739130434782608,11.0,23.0,1909,93,0,0,10,1.0,0.8,quarter-finals,ESP
2002,Sweden,SWE,SWE,UEFA,0,1863.1678152194215,,,27.22137904353778,27.304347826086957,1.0,0.4782608695652174,0.8695652173913043,0.08695652173913043,17.0,23.0,1904,98,0,1,9,0.4,0.5,round of 16,SWE
2002,Tunisia,TUN,TUN,CAF,0,1699.04613088757,,,27.47802279558373,31.217391304347824,1.0,0.2608695652173913,0.3913043478260869,0.2608695652173913,13.0,23.0,1957,45,0,0,2,0.2,0.2,group stage,TUN
2002,Turkey,TUR,TUR,UEFA,0,1751.535015971505,,,28.036068208195694,31.565217391304348,1.0,0.43478260869565216,0.4347826086956522,0.21739130434782608,13.0,23.0,1923,79,0,0,1,0.0,0.0,third-place match,TUR
2002,United States,USA,USA,CONCACAF,0,1839.313407331026,,,28.75790852007261,50.130434782608695,1.0,0.43478260869565216,0.5217391304347826,0.08695652173913043,21.0,23.0,1913,89,0,0,6,0.6,0.3,quarter-finals,USA
2002,Uruguay,URY,URY,CONMEBOL,0,1822.155807315765,,,25.755676576496146,22.869565217391305,1.0,0.6086956521739131,0.6521739130434783,0.21739130434782608,13.0,23.0,1900,102,2,2,9,0.4,0.6,group stage,URY
2006,Angola,AGO,AGO,CAF,0,1672.8186024043755,10900000.0,16.204273347199372,26.65738178138857,19.391304347826086,1.0,0.08695652173913043,0.6086956521739131,0.17391304347826086,16.0,23.0,1979,27,0,0,0,0.0,0.0,group stage,AGO
2006,Argentina,ARG,ARG,CONMEBOL,0,1951.1349261941305,185150000.0,19.036676865323894,26.587030919858346,24.26086956521739,1.0,0.7391304347826086,0.8695652173913043,0.13043478260869565,17.0,23.0,1893,113,2,4,13,1.0,0.9,quarter-finals,ARG
2006,Australia,AUS,AUS,AFC,0,1918.5743207795535,58750000.0,17.88880171098854,28.486266107192808,27.0,1.0,0.6956521739130435,0.8695652173913043,0.08695652173913043,19.0,23.0,1961,45,0,0,1,0.0,0.1,round of 16,AUS
2006,Brazil,BRA,BRA,CONMEBOL,0,2061.5275694632296,365250000.0,19.716092608595083,28.751956670535368,43.78260869565217,1.0,0.8260869565217391,0.8695652173913043,0.17391304347826086,15.0,23.0,1914,92,5,7,17,1.0,1.0,quarter-finals,BRA
2006,Costa Rica,CRI,CRI,CONCACAF,0,1760.6010219677842,10750000.0,16.190416312537945,27.867868940273187,39.04347826086956,1.0,0.043478260869565216,0.13043478260869568,0.34782608695652173,9.0,23.0,1921,85,0,0,2,0.4,0.2,group stage,CRI
2006,Croatia,HRV,HRV,UEFA,0,1848.7398638867676,86950000.0,18.280843798764565,27.969407493378565,32.73913043478261,1.0,0.34782608695652173,0.8695652173913043,0.13043478260869565,19.0,23.0,1912,94,0,0,2,0.4,0.2,group stage,HRV
2006,Czech Republic,CZE,CZE,UEFA,0,1972.6759911582412,137650000.0,18.74022478955289,28.883730619289942,37.0,1.0,0.5217391304347826,0.9130434782608696,0.08695652173913043,22.0,23.0,1901,105,0,2,8,0.2,0.3,group stage,CZE
2006,Ecuador,ECU,ECU,CONMEBOL,0,1733.2638432015756,12250000.0,16.32103649495501,26.91640627324941,34.78260869565217,1.0,0.08695652173913043,0.21739130434782605,0.2608695652173913,14.0,23.0,1925,81,0,0,1,0.2,0.1,round of 16,ECU
2006,England,ENG,GBR,UEFA,0,1979.277063527941,379350000.0,19.75396981974836,25.783531232330446,32.08695652173913,1.0,1.0,0.08695652173913049,0.17391304347826086,12.0,23.0,1863,143,1,1,11,0.8,0.7,quarter-finals,ENG
2006,France,FRA,FRA,UEFA,0,1981.9625391485647,283750000.0,19.463604126759886,29.13692229860429,38.82608695652174,1.0,1.0,0.5217391304347826,0.17391304347826086,16.0,23.0,1919,87,1,1,11,0.6,0.6,final,FRA
2006,Germany,DEU,DEU,UEFA,1,1925.9097094899107,157900000.0,18.87747247922587,26.84284141296908,32.21739130434783,1.0,1.0,0.08695652173913049,0.13043478260869565,14.0,23.0,1900,106,3,7,15,1.0,1.0,third-place match,DEU
2006,Ghana,GHA,GHA,CAF,0,1708.8263850432836,75300000.0,18.136990692770123,25.146921405826863,16.782608695652176,1.0,0.34782608695652173,0.8260869565217391,0.043478260869565216,23.0,23.0,1957,49,0,0,0,0.0,0.0,round of 16,GHA
2006,Iran,IRN,IRN,AFC,0,1895.5652780618527,26650000.0,17.09829970857613,27.090081242746184,36.82608695652174,1.0,0.2608695652173913,0.30434782608695654,0.13043478260869565,15.0,23.0,1920,86,0,0,2,0.2,0.2,group stage,IRN
2006,Italy,ITA,ITA,UEFA,0,1946.3974004534352,361500000.0,19.705772599563094,28.71636461030265,32.91304347826087,1.0,1.0,0.0,0.21739130434782608,10.0,23.0,1898,108,3,5,15,1.0,1.0,final,ITA
2006,Ivory Coast,CIV,CIV,CAF,0,1845.7088251852551,91450000.0,18.331302932801147,25.922447400529716,23.130434782608695,1.0,0.782608695652174,1.0,0.08695652173913043,22.0,23.0,1960,46,0,0,0,0.0,0.0,group stage,CIV
2006,Japan,JPN,JPN,AFC,0,1842.9402843299856,50950000.0,17.746355317633007,27.749308097491294,45.608695652173914,1.0,0.17391304347826086,0.26086956521739135,0.13043478260869565,15.0,23.0,1921,85,0,0,2,0.4,0.2,group stage,JPN
2006,Mexico,MEX,MEX,CONCACAF,0,1883.9330370981331,50400000.0,17.7355017330416,27.840966580364846,46.95652173913044,1.0,0.13043478260869565,0.17391304347826086,0.21739130434782608,15.0,23.0,1922,84,0,0,12,0.8,0.7,round of 16,MEX
2006,Netherlands,NLD,NLD,UEFA,0,1997.308363907845,227400000.0,19.24222113928071,26.99889890783561,25.217391304347824,1.0,0.391304347826087,0.3913043478260869,0.21739130434782608,10.0,23.0,1889,117,0,2,7,0.6,0.5,round of 16,NLD
2006,Paraguay,PRY,PRY,CONMEBOL,0,1790.958058263559,26750000.0,17.10204503130629,27.15495640270214,32.08695652173913,1.0,0.30434782608695654,0.782608695652174,0.13043478260869565,19.0,23.0,1906,100,0,0,6,0.6,0.3,group stage,PRY
2006,Poland,POL,POL,UEFA,0,1822.559291510937,82500000.0,18.22830885130491,27.144600184507336,23.82608695652174,1.0,0.21739130434782608,0.6521739130434783,0.17391304347826086,18.0,23.0,1919,87,0,0,6,0.4,0.5,group stage,POL
2006,Portugal,PRT,PRT,UEFA,0,1919.4359214292265,243350000.0,19.310011294243736,28.381394518346575,34.47826086956522,1.0,0.5652173913043478,0.6521739130434783,0.17391304347826086,18.0,23.0,1914,92,0,0,3,0.4,0.3,third-place match,PRT
2006,Saudi Arabia,SAU,SAU,AFC,0,1652.258554139447,1000000.0,13.815510557964274,26.92307234473113,43.78260869565217,1.0,0.0,0.0,0.34782608695652173,6.0,23.0,1956,50,0,0,3,0.6,0.3,group stage,SAU
2006,Serbia and Montenegro,SCG,SRB,UEFA,0,1814.397381584646,95700000.0,18.37672885642318,28.27937981727822,27.130434782608695,1.0,0.34782608695652173,1.0,0.13043478260869565,20.0,23.0,1919,87,0,0,0,0.0,0.0,group stage,SCG
2006,South Korea,KOR,KOR,AFC,0,1789.1859342146324,27600000.0,17.133326330687378,26.489301550456805,42.608695652173914,1.0,0.17391304347826086,0.30434782608695654,0.17391304347826086,14.0,23.0,1928,78,0,0,6,1.0,0.5,group stage,KOR
2006,Spain,ESP,ESP,UEFA,0,1966.9957543207329,359550000.0,19.700363807512776,26.163021158825106,25.26086956521739,1.0,1.0,0.21739130434782605,0.17391304347826086,9.0,23.0,1909,97,0,0,11,1.0,0.8,round of 16,ESP
2006,Sweden,SWE,SWE,UEFA,0,1874.0291265237015,114000000.0,18.55170900635877,28.033806505371544,39.391304347826086,1.0,0.34782608695652173,0.7391304347826086,0.08695652173913043,21.0,23.0,1904,102,0,1,10,0.6,0.6,round of 16,SWE
2006,Switzerland,CHE,CHE,UEFA,0,1806.3254582214863,61150000.0,17.928840420097455,25.641401065381068,23.391304347826086,1.0,0.6521739130434783,0.7391304347826086,0.08695652173913043,20.0,23.0,1895,111,0,0,7,0.2,0.2,round of 16,CHE
2006,Togo,TGO,TGO,CAF,0,1596.8245893705457,16149999.999999998,16.59743060763294,25.952920870160405,21.043478260869566,1.0,0.5652173913043478,0.9565217391304348,0.08695652173913043,21.0,23.0,1960,46,0,0,0,0.0,0.0,group stage,TGO
2006,Trinidad and Tobago,TTO,TTO,CONCACAF,0,1655.6140619772148,9380000.0,16.054090320982407,29.548314138618572,40.21739130434783,1.0,0.43478260869565216,0.8260869565217391,0.13043478260869565,18.0,23.0,1908,98,0,0,0,0.0,0.0,group stage,TTO
2006,Tunisia,TUN,TUN,CAF,0,1783.8114360529487,39850000.0,17.5006329632005,27.42707496354492,30.695652173913043,1.0,0.4782608695652174,0.8260869565217391,0.08695652173913043,22.0,23.0,1957,49,0,0,3,0.4,0.3,group stage,TUN
2006,Ukraine,UKR,UKR,UEFA,0,1792.9633370068616,69800000.0,18.0611445677326,26.441329643186624,29.73913043478261,1.0,0.08695652173913043,0.17391304347826086,0.30434782608695654,10.0,23.0,1991,15,0,0,0,0.0,0.0,quarter-finals,UKR
2006,United States,USA,USA,CONCACAF,0,1889.568803177675,42250000.0,17.559114911767455,28.648275451596582,44.78260869565217,1.0,0.43478260869565216,0.5217391304347826,0.13043478260869565,19.0,23.0,1913,93,0,0,7,0.8,0.4,group stage,USA
2010,Algeria,DZA,DZA,CAF,0,1637.9091984667364,50550000.0,17.738473503430754,26.697021099306607,20.956521739130434,1.0,0.6956521739130435,0.8695652173913043,0.08695652173913043,21.0,23.0,1962,48,0,0,2,0.0,0.2,group stage,DZA
